Código mes ;mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Codigo Municipio; Municipio;total Paro Registrado;Paro hombre edad < 25;Paro hombre edad 25 -45 ;Paro hombre edad >=45;Paro mujer edad < 25;Paro mujer edad 25 -45 ;Paro mujer edad >=45;Paro Agricultura;Paro Industria;Paro Construcción;Paro Servicios;Paro Sin empleo Anterior
202301;Enero de 2023;7;Castilla y León;49;Zamora;49237;Videmala;9;0;<5;<5;<5;<5;<5;0;0;<5;5;<5
202301;Enero de 2023;7;Castilla y León;49;Zamora;49238;Villabrázaro;19;0;<5;6;<5;<5;8;<5;0;<5;15;<5
202301;Enero de 2023;7;Castilla y León;49;Zamora;49239;Villabuena del Puente;24;0;0;7;<5;<5;12;<5;<5;<5;18;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49240;Villadepera;5;0;0;<5;0;0;<5;0;0;<5;<5;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49241;Villaescusa;13;0;<5;6;<5;<5;<5;<5;0;0;11;<5
202301;Enero de 2023;7;Castilla y León;49;Zamora;49242;Villafáfila;17;<5;<5;<5;0;<5;7;<5;<5;0;11;<5
202301;Enero de 2023;7;Castilla y León;49;Zamora;49243;Villaferrueña;6;0;<5;0;0;0;<5;<5;<5;0;<5;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49244;Villageriz;<5;0;0;<5;0;0;<5;0;0;0;<5;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49245;Villalazán;19;0;0;7;<5;5;6;<5;<5;<5;15;<5
202301;Enero de 2023;7;Castilla y León;49;Zamora;49246;Villalba de la Lampreana;6;0;<5;<5;0;0;<5;0;0;<5;<5;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49247;Villalcampo;16;0;<5;9;0;<5;<5;0;0;6;10;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49248;Villalobos;8;0;<5;<5;0;<5;<5;<5;<5;0;<5;<5
202301;Enero de 2023;7;Castilla y León;49;Zamora;49249;Villalonso;<5;0;0;<5;0;0;<5;0;0;0;<5;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49250;Villalpando;58;<5;7;15;<5;17;15;<5;<5;<5;42;7
202301;Enero de 2023;7;Castilla y León;49;Zamora;49251;Villalube;5;0;0;<5;<5;<5;0;<5;0;<5;<5;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49252;Villamayor de Campos;9;<5;<5;<5;0;0;<5;<5;0;<5;<5;<5
202301;Enero de 2023;7;Castilla y León;49;Zamora;49255;Villamor de los Escuderos;14;0;<5;<5;0;5;7;0;<5;0;10;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49256;Villanázar;9;0;<5;<5;0;<5;<5;<5;<5;0;6;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49257;Villanueva de Azoague;49;<5;10;11;<5;14;10;8;<5;<5;28;5
202301;Enero de 2023;7;Castilla y León;49;Zamora;49258;Villanueva de Campeán;6;0;0;<5;0;<5;<5;0;0;0;6;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49259;Villanueva de las Peras;<5;0;0;<5;<5;0;<5;0;0;<5;<5;<5
202301;Enero de 2023;7;Castilla y León;49;Zamora;49260;Villanueva del Campo;38;5;<5;6;<5;9;12;5;<5;0;21;11
202301;Enero de 2023;7;Castilla y León;49;Zamora;49261;Villaralbo;142;7;20;35;7;27;46;<5;10;7;114;7
202301;Enero de 2023;7;Castilla y León;49;Zamora;49262;Villardeciervos;9;0;<5;5;<5;<5;<5;0;0;<5;8;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49263;Villar de Fallaves;<5;0;0;<5;0;<5;0;0;0;0;<5;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49264;Villar del Buey;24;0;<5;10;0;<5;7;<5;<5;<5;18;<5
202301;Enero de 2023;7;Castilla y León;49;Zamora;49265;Villardiegua de la Ribera;<5;0;0;<5;0;<5;<5;0;0;<5;<5;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49266;Villárdiga;<5;0;<5;<5;0;0;0;0;<5;0;<5;<5
202301;Enero de 2023;7;Castilla y León;49;Zamora;49267;Villardondiego;9;0;0;5;0;<5;<5;<5;0;<5;<5;<5
202301;Enero de 2023;7;Castilla y León;49;Zamora;49268;Villarrín de Campos;11;<5;<5;8;0;0;<5;<5;<5;<5;5;<5
202301;Enero de 2023;7;Castilla y León;49;Zamora;49269;Villaseco del Pan;13;0;0;5;<5;<5;<5;0;0;<5;10;<5
202301;Enero de 2023;7;Castilla y León;49;Zamora;49270;Villavendimio;6;<5;0;<5;0;<5;<5;0;0;0;6;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49271;Villaveza del Agua;<5;0;0;0;0;<5;0;0;0;0;<5;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49272;Villaveza de Valverde;<5;0;<5;0;0;<5;0;0;0;0;<5;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49273;Viñas;11;0;<5;7;0;<5;<5;<5;<5;<5;5;0
202301;Enero de 2023;7;Castilla y León;49;Zamora;49275;Zamora;4286;173;595;935;163;969;1451;186;311;299;3066;424
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02001;Abengibre;26;0;<5;7;<5;<5;11;<5;<5;<5;19;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02002;Alatoz;39;<5;<5;10;<5;9;15;<5;<5;7;27;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02003;Albacete;11764;485;1641;2214;473;2770;4181;542;1021;617;8565;1019
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02004;Albatana;60;<5;<5;12;0;14;31;12;5;<5;38;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02005;Alborea;56;0;<5;19;<5;9;21;13;7;<5;32;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02006;Alcadozo;57;0;6;13;<5;12;25;0;<5;<5;50;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02007;Alcalá del Júcar;82;<5;12;28;0;13;28;5;<5;5;68;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02008;Alcaraz;149;<5;22;39;8;27;51;11;7;10;115;6
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02009;Almansa;1804;73;188;340;70;356;777;59;359;68;1145;173
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02010;Alpera;157;<5;8;31;<5;38;75;21;31;7;87;11
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02011;Ayna;36;<5;9;13;<5;6;6;<5;5;6;23;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02012;Balazote;145;<5;19;18;<5;43;61;14;6;6;116;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02013;Balsa de Ves;10;0;<5;<5;0;<5;<5;<5;0;<5;6;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02014;Ballestero, El;17;0;0;<5;0;<5;10;<5;0;<5;14;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02015;Barrax;165;6;10;25;8;34;82;14;18;6;118;9
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02016;Bienservida;63;<5;6;13;0;12;31;7;0;5;50;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02017;Bogarra;69;<5;<5;25;<5;8;26;<5;<5;12;49;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02018;Bonete;92;<5;10;16;<5;19;42;17;11;8;48;8
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02019;Bonillo, El;196;<5;9;26;7;39;114;12;14;14;153;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02020;Carcelén;32;0;<5;7;0;7;15;0;<5;0;31;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02021;Casas de Juan Núñez;118;7;9;29;5;25;43;5;11;6;86;10
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02022;Casas de Lázaro;20;0;5;5;0;<5;6;0;<5;<5;17;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02023;Casas de Ves;29;0;<5;8;0;6;11;<5;<5;<5;23;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02024;Casas-Ibáñez;289;9;29;60;6;63;122;33;30;11;199;16
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02025;Caudete;820;34;93;142;35;204;312;55;115;49;533;68
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02026;Cenizate;75;0;7;17;0;12;39;15;9;<5;49;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02027;Corral-Rubio;19;0;<5;<5;0;<5;10;<5;<5;0;16;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02028;Cotillas;14;0;<5;8;0;0;<5;<5;<5;<5;9;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02029;Chinchilla de Monte-Aragón;291;8;37;59;7;74;106;6;34;15;220;16
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02030;Elche de la Sierra;383;7;44;79;11;88;154;14;33;22;298;16
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02031;Férez;73;<5;5;9;<5;16;36;7;<5;5;56;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02032;Fuensanta;30;<5;<5;9;<5;5;12;<5;0;<5;23;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02033;Fuente-Álamo;216;5;12;35;7;48;109;19;27;<5;150;16
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02034;Fuentealbilla;118;5;11;26;<5;24;48;20;12;<5;83;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02035;Gineta, La;172;<5;20;29;9;57;56;7;21;5;130;9
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02036;Golosalvo;9;<5;<5;<5;0;0;5;<5;0;0;8;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02037;Hellín;2631;100;280;430;103;641;1077;258;372;121;1744;136
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02038;Herrera, La;26;0;<5;<5;0;8;13;<5;<5;<5;20;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02039;Higueruela;59;<5;6;9;<5;10;27;5;5;<5;45;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02040;Hoya-Gonzalo;38;<5;<5;7;<5;8;20;<5;<5;<5;29;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02041;Jorquera;23;0;<5;12;0;0;10;<5;<5;<5;18;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02042;Letur;123;<5;12;42;<5;13;51;11;<5;6;100;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02043;Lezuza;90;<5;5;24;<5;10;47;12;<5;5;66;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02044;Liétor;144;6;8;24;<5;22;81;12;12;9;104;7
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02045;Madrigueras;321;10;35;61;6;75;134;34;41;31;199;16
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02046;Mahora;107;<5;10;20;<5;29;42;9;13;42;37;6
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02047;Masegoso;7;0;<5;<5;0;0;<5;0;<5;0;6;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02048;Minaya;85;<5;7;27;<5;15;31;8;15;6;55;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02049;Molinicos;83;<5;8;22;0;13;38;<5;<5;0;75;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02050;Montalvos;<5;0;0;<5;0;0;0;<5;0;0;0;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02051;Montealegre del Castillo;134;5;15;10;9;39;56;15;54;<5;57;6
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02052;Motilleja;49;<5;<5;18;<5;8;17;<5;6;<5;35;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02053;Munera;212;5;18;23;<5;50;112;18;26;12;154;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02054;Navas de Jorquera;30;0;<5;8;0;<5;16;7;<5;<5;17;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02055;Nerpio;114;<5;17;35;9;16;33;8;5;<5;95;5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02056;Ontur;152;8;18;24;10;37;55;23;11;7;103;8
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02057;Ossa de Montiel;175;<5;19;40;<5;27;82;8;19;14;132;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02058;Paterna del Madera;26;0;5;5;0;5;11;<5;0;<5;22;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02059;Peñascosa;34;<5;<5;8;<5;6;14;<5;0;<5;31;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02060;Peñas de San Pedro;92;<5;<5;26;<5;19;38;5;5;<5;74;5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02061;Pétrola;41;0;<5;11;<5;9;15;5;<5;<5;25;8
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02062;Povedilla;43;<5;<5;12;<5;<5;20;10;<5;<5;28;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02063;Pozohondo;127;<5;11;26;<5;36;46;9;6;5;99;8
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02064;Pozo-Lorente;38;0;<5;12;<5;8;14;0;<5;<5;33;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02065;Pozuelo;31;0;<5;7;<5;<5;18;0;<5;<5;28;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02066;Recueja, La;9;<5;0;<5;0;0;<5;<5;0;0;7;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02067;Riópar;110;<5;14;37;<5;25;28;13;<5;<5;88;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02068;Robledo;30;<5;<5;8;<5;7;11;0;<5;<5;22;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02069;Roda, La;1165;41;119;184;52;313;456;88;144;26;781;126
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02070;Salobre;28;0;<5;13;<5;<5;7;<5;<5;<5;20;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02071;San Pedro;83;<5;8;27;<5;15;31;8;<5;<5;65;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02072;Socovos;165;<5;15;39;<5;32;73;16;8;7;122;12
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02073;Tarazona de la Mancha;483;13;52;77;10;108;223;53;55;17;327;31
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02074;Tobarra;501;14;43;87;23;139;195;37;82;21;311;50
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02075;Valdeganga;115;0;11;27;<5;33;43;17;17;9;61;11
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02076;Vianos;27;0;<5;10;0;<5;15;<5;<5;<5;22;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02077;Villa de Ves;8;0;<5;<5;0;<5;<5;0;0;<5;7;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02078;Villalgordo del Júcar;57;<5;6;15;0;12;21;9;7;<5;36;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02079;Villamalea;253;6;28;61;5;44;109;58;40;17;132;6
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02080;Villapalacios;34;0;<5;11;0;5;16;<5;<5;<5;29;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02081;Villarrobledo;1717;66;210;290;79;459;613;181;183;102;1181;70
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02082;Villatoya;6;0;0;<5;0;<5;<5;<5;<5;<5;<5;0
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02083;Villavaliente;12;0;<5;<5;0;<5;6;<5;0;0;9;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02084;Villaverde de Guadalimar;41;<5;0;13;<5;8;16;6;<5;<5;28;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02085;Viveros;17;0;<5;<5;0;5;8;<5;0;0;14;<5
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02086;Yeste;270;8;28;89;9;45;91;26;5;25;207;7
202301;Enero de 2023;8;Castilla - La Mancha;2;Albacete;02901;Pozo Cañada;198;7;14;36;7;50;84;17;16;11;141;13
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13001;Abenójar;145;7;19;24;10;29;56;17;<5;7;108;10
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13002;Agudo;137;<5;20;34;6;28;45;6;5;13;108;5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13003;Alamillo;38;<5;5;8;<5;8;14;<5;<5;<5;31;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13004;Albaladejo;119;<5;8;33;<5;19;55;19;24;<5;71;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13005;Alcázar de San Juan;2246;87;313;434;76;513;823;112;209;470;1274;181
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13006;Alcoba;35;<5;<5;6;0;9;12;11;0;0;23;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13007;Alcolea de Calatrava;108;8;22;28;<5;20;28;6;8;16;71;7
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13008;Alcubillas;28;0;<5;<5;<5;5;18;6;<5;<5;16;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13009;Aldea del Rey;111;<5;5;14;<5;42;47;6;<5;13;79;9
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13010;Alhambra;96;<5;5;17;<5;19;49;18;5;<5;71;0
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13011;Almadén;607;21;94;151;15;137;189;42;24;35;468;38
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13012;Almadenejos;35;<5;<5;7;0;13;10;<5;0;<5;28;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13013;Almagro;663;19;76;128;26;198;216;41;81;22;469;50
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13014;Almedina;32;<5;<5;<5;<5;7;18;7;<5;<5;23;0
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13015;Almodóvar del Campo;377;15;51;82;12;85;132;17;26;46;254;34
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13016;Almuradiel;53;0;11;9;<5;12;20;9;<5;0;42;0
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13017;Anchuras;18;0;<5;5;0;<5;5;5;0;<5;11;0
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13018;Arenas de San Juan;96;<5;11;19;<5;23;37;12;<5;6;71;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13019;Argamasilla de Alba;603;29;71;95;25;139;244;80;29;30;428;36
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13020;Argamasilla de Calatrava;457;10;57;93;16;128;153;12;30;49;331;35
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13021;Arroba de los Montes;32;<5;<5;10;0;<5;16;<5;<5;<5;26;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13022;Ballesteros de Calatrava;41;<5;6;12;<5;10;10;<5;<5;<5;33;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13023;Bolaños de Calatrava;752;22;71;83;28;228;320;66;93;30;510;53
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13024;Brazatortas;74;<5;5;11;<5;23;31;5;<5;<5;57;5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13025;Cabezarados;37;<5;<5;9;<5;6;18;5;<5;<5;28;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13026;Cabezarrubias del Puerto;29;<5;<5;10;0;5;10;<5;<5;<5;21;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13027;Calzada de Calatrava;357;17;39;55;16;85;145;19;16;27;252;43
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13028;Campo de Criptana;880;44;104;131;40;227;334;95;67;81;568;69
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13029;Cañada de Calatrava;5;<5;0;0;<5;<5;<5;0;0;0;<5;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13030;Caracuel de Calatrava;11;0;0;<5;0;5;<5;<5;<5;0;8;0
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13031;Carrión de Calatrava;259;16;22;61;6;57;97;16;10;30;189;14
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13032;Carrizosa;135;<5;10;27;5;21;71;20;23;38;48;6
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13033;Castellar de Santiago;112;<5;<5;13;<5;29;61;19;<5;5;84;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13034;Ciudad Real;5419;208;810;1041;215;1427;1718;144;200;258;4219;598
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13035;Corral de Calatrava;87;<5;8;18;0;27;33;<5;6;6;67;5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13036;Cortijos, Los;69;0;8;21;5;13;22;7;<5;5;51;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13037;Cózar;77;<5;5;20;<5;12;37;9;<5;<5;59;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13038;Chillón;146;<5;16;37;7;36;46;7;13;16;106;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13039;Daimiel;1687;62;192;320;48;368;697;84;81;163;1234;125
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13040;Fernán Caballero;87;15;11;11;9;14;27;8;<5;<5;56;19
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13041;Fontanarejo;23;0;<5;9;0;<5;10;<5;<5;0;19;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13042;Fuencaliente;87;0;6;20;5;19;37;13;<5;<5;65;5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13043;Fuenllana;15;<5;0;<5;0;5;6;<5;0;0;13;0
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13044;Fuente el Fresno;287;8;20;34;10;71;144;47;14;31;176;19
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13045;Granátula de Calatrava;83;0;6;14;<5;22;38;6;<5;<5;69;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13046;Guadalmez;73;<5;6;20;5;14;27;5;0;6;54;8
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13047;Herencia;749;35;78;123;33;230;250;99;100;75;426;49
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13048;Hinojosas de Calatrava;48;0;5;16;0;13;14;<5;0;5;41;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13049;Horcajo de los Montes;85;<5;11;20;<5;11;37;14;<5;8;58;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13050;Labores, Las;50;0;5;15;<5;6;23;14;0;7;28;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13051;Luciana;38;5;<5;6;<5;8;13;0;<5;<5;30;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13052;Malagón;652;27;68;133;28;149;247;73;62;39;436;42
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13053;Manzanares;1226;47;129;235;50;333;432;58;106;53;918;91
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13054;Membrilla;235;<5;26;45;11;67;82;22;21;13;172;7
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13055;Mestanza;54;<5;6;12;<5;12;19;5;<5;<5;43;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13056;Miguelturra;1195;43;169;231;51;323;378;44;59;75;894;123
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13057;Montiel;120;<5;12;25;<5;10;69;16;20;6;74;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13058;Moral de Calatrava;337;7;27;53;14;99;137;37;29;29;215;27
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13059;Navalpino;19;0;<5;7;0;<5;6;0;<5;<5;16;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13060;Navas de Estena;14;0;<5;<5;0;<5;6;5;0;0;9;0
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13061;Pedro Muñoz;627;30;86;108;27;171;205;93;67;37;375;55
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13062;Picón;55;<5;8;12;<5;13;18;6;0;<5;45;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13063;Piedrabuena;434;16;52;87;17;125;137;24;16;34;339;21
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13064;Poblete;183;5;21;37;12;49;59;<5;5;5;153;16
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13065;Porzuna;333;12;43;77;20;79;102;24;10;44;241;14
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13066;Pozuelo de Calatrava;355;20;30;55;18;101;131;29;27;25;248;26
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13067;Pozuelos de Calatrava, Los;33;<5;7;7;0;<5;14;<5;<5;<5;27;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13068;Puebla de Don Rodrigo;79;<5;<5;16;<5;23;31;9;<5;7;59;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13069;Puebla del Príncipe;64;<5;<5;19;<5;6;32;11;<5;<5;42;5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13070;Puerto Lápice;68;<5;5;14;0;16;32;<5;12;<5;47;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13071;Puertollano;4559;222;640;752;241;1206;1498;123;272;385;3244;535
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13072;Retuerta del Bullaque;72;<5;8;19;<5;21;21;20;<5;<5;42;5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13073;Saceruela;54;0;<5;19;<5;6;25;10;0;<5;41;<5
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13074;San Carlos del Valle;62;<5;<5;11;0;22;26;13;5;<5;43;0
202301;Enero de 2023;8;Castilla - La Mancha;13;Ciudad Real;13075;San Lorenzo de Calatrava;12;0;0;<5;0;<5;6;<5;0;0;10;0
